date,card_id,name,supertype,decks,wins,copies,day_decks
2026-07-22,648,Marnie's Grimmsnarl ex,Pokémon,3555,1784,10737,9270
2026-07-22,860,Snorunt,Pokémon,3857,1966,7829,9270
2026-07-22,1079,Rare Candy,Trainer,5409,2610,16347,9270
2026-07-22,1080,Unfair Stamp,Trainer,4720,2463,4720,9270
2026-07-22,1086,Buddy-Buddy Poffin,Trainer,8257,4096,32252,9270
2026-07-22,1097,Night Stretcher,Trainer,7805,3924,16483,9270
2026-07-22,1122,Pokégear 3.0,Trainer,3893,1957,7058,9270
2026-07-22,1137,Tool Scrapper,Trainer,2193,1119,2193,9270
2026-07-22,1152,Poké Pad,Trainer,8395,4230,33422,9270
2026-07-22,1182,Boss’s Orders,Trainer,7897,3949,18182,9270
2026-07-22,1219,Team Rocket's Petrel,Trainer,4179,2118,14759,9270
2026-07-22,1227,Lillie's Determination,Trainer,7424,3814,27510,9270
2026-07-22,1231,Dawn,Trainer,5696,2774,11501,9270
2026-07-22,1259,Spikemuth Gym,Trainer,3555,1784,14092,9270
2026-07-22,1,Basic {G} Energy,Energy,2087,1042,10105,9270
2026-07-22,11,Mist Energy,Energy,1133,551,4532,9270
2026-07-22,14,Spiky Energy,Energy,799,366,3106,9270
2026-07-22,18,Grow Grass Energy,Energy,779,354,3063,9270
2026-07-22,344,Dwebble,Pokémon,764,343,2887,9270
2026-07-22,345,Crustle,Pokémon,764,343,2860,9270
2026-07-22,756,Mega Kangaskhan ex,Pokémon,746,339,2930,9270
2026-07-22,1087,Hand Trimmer,Trainer,922,447,2078,9270
2026-07-22,1123,Switch,Trainer,776,347,2843,9270
2026-07-22,1147,Jumbo Ice Cream,Trainer,765,343,3053,9270
2026-07-22,1159,Hero’s Cape,Trainer,2245,1103,2245,9270
2026-07-22,1197,Xerosic’s Machinations,Trainer,4276,2038,10784,9270
2026-07-22,1225,Hilda,Trainer,3897,1892,14262,9270
2026-07-22,1264,Battle Cage,Trainer,1063,517,2459,9270
2026-07-22,6,Basic {F} Energy,Energy,924,516,4168,9270
2026-07-22,20,Rock Fighting Energy,Energy,860,467,3434,9270
2026-07-22,341,Cynthia's Roselia,Pokémon,792,447,3168,9270
2026-07-22,342,Cynthia's Roserade,Pokémon,792,447,2405,9270
2026-07-22,379,Cynthia's Gible,Pokémon,792,447,3168,9270
2026-07-22,380,Cynthia's Gabite,Pokémon,792,447,3168,9270
2026-07-22,381,Cynthia's Garchomp ex,Pokémon,792,447,2376,9270
2026-07-22,387,Cynthia's Spiritomb,Pokémon,789,445,1552,9270
2026-07-22,1142,Fighting Gong,Trainer,807,452,3199,9270
2026-07-22,1173,Cynthia's Power Weight,Trainer,792,447,2376,9270
2026-07-22,1203,Surfer,Trainer,712,409,712,9270
2026-07-22,1261,Forest of Vitality,Trainer,766,440,1532,9270
2026-07-22,5,Basic {P} Energy,Energy,3210,1566,8034,9270
2026-07-22,13,Enriching Energy,Energy,2213,1027,2213,9270
2026-07-22,19,Telepath Psychic Energy,Energy,1853,826,7412,9270
2026-07-22,66,Dudunsparce,Pokémon,2233,1035,4902,9270
2026-07-22,140,Fezandipiti ex,Pokémon,2251,1047,2251,9270
2026-07-22,305,Dunsparce,Pokémon,2223,1028,7044,9270
2026-07-22,343,Shaymin,Pokémon,1881,848,1881,9270
2026-07-22,741,Abra,Pokémon,1845,821,7380,9270
2026-07-22,742,Kadabra,Pokémon,1845,821,7380,9270
2026-07-22,743,Alakazam,Pokémon,1845,821,7379,9270
2026-07-22,1081,Enhanced Hammer,Trainer,1847,822,7129,9270
2026-07-22,1129,Sacred Ash,Trainer,1940,871,1948,9270
2026-07-22,1184,Lana’s Aid,Trainer,1864,833,1874,9270
2026-07-22,1266,Nighttime Mine,Trainer,1838,818,3841,9270
2026-07-22,431,Team Rocket's Mewtwo ex,Pokémon,1213,638,2426,9270
2026-07-22,400,Team Rocket's Tarountula,Pokémon,1213,638,4852,9270
2026-07-22,401,Team Rocket's Spidops,Pokémon,1213,638,4852,9270
2026-07-22,434,Team Rocket's Mimikyu,Pokémon,255,121,762,9270
2026-07-22,414,Team Rocket's Articuno,Pokémon,1335,702,2559,9270
2026-07-22,1217,Team Rocket's Archer,Trainer,1213,638,1213,9270
2026-07-22,1218,Team Rocket's Giovanni,Trainer,1213,638,3639,9270
2026-07-22,1094,Bug Catching Set,Trainer,1325,699,4087,9270
2026-07-22,1134,Team Rocket's Transceiver,Trainer,1217,638,4860,9270
2026-07-22,1216,Team Rocket's Ariana,Trainer,1213,638,4828,9270
2026-07-22,1257,Team Rocket's Factory,Trainer,1240,648,2708,9270
2026-07-22,1220,Team Rocket's Proton,Trainer,1213,638,3584,9270
2026-07-22,1175,Brave Bangle,Trainer,1001,521,1210,9270
2026-07-22,1121,Ultra Ball,Trainer,1291,675,4157,9270
2026-07-22,15,Team Rocket's Energy,Energy,1217,638,4860,9270
2026-07-22,2,Basic {R} Energy,Energy,399,223,1606,9270
2026-07-22,119,Dreepy,Pokémon,397,222,1588,9270
2026-07-22,120,Drakloak,Pokémon,397,222,1588,9270
2026-07-22,121,Dragapult ex,Pokémon,397,222,1192,9270
2026-07-22,131,Duskull,Pokémon,204,120,408,9270
2026-07-22,132,Dusclops,Pokémon,204,120,408,9270
2026-07-22,133,Dusknoir,Pokémon,204,120,206,9270
2026-07-22,235,Budew,Pokémon,457,253,648,9270
2026-07-22,791,Moltres,Pokémon,202,118,202,9270
2026-07-22,1071,Meowth ex,Pokémon,414,230,431,9270
2026-07-22,1120,Crushing Hammer,Trainer,565,307,1677,9270
2026-07-22,1198,Crispin,Trainer,404,224,1220,9270
2026-07-22,1256,Team Rocket's Watchtower,Trainer,470,253,906,9270
2026-07-22,1161,Handheld Fan,Trainer,985,504,1907,9270
2026-07-22,848,Buneary,Pokémon,425,234,958,9270
2026-07-22,849,Mega Lopunny ex,Pokémon,425,234,916,9270
2026-07-22,174,Fan Rotom,Pokémon,374,209,374,9270
2026-07-22,1229,Wally's Compassion,Trainer,508,278,2024,9270
2026-07-22,1174,Air Balloon,Trainer,437,244,1244,9270
2026-07-22,861,Mega Froslass ex,Pokémon,375,207,868,9270
2026-07-22,3,Basic {W} Energy,Energy,382,210,1750,9270
2026-07-22,432,Team Rocket's Wobbuffet,Pokémon,958,517,958,9270
2026-07-22,463,Team Rocket's Murkrow,Pokémon,958,517,1916,9270
2026-07-22,1119,Energy Search,Trainer,958,517,1916,9270
2026-07-22,649,Marnie's Morpeko,Pokémon,105,43,164,9270
2026-07-22,1202,Drayton,Trainer,76,30,135,9270
2026-07-22,117,Cornerstone Mask Ogerpon ex,Pokémon,189,87,226,9270
2026-07-22,1187,Morty’s Conviction,Trainer,46,15,92,9270
2026-07-22,1209,Ruffian,Trainer,4,0,8,9270
2026-07-22,1210,Brock’s Scouting,Trainer,5,1,8,9270
2026-07-22,666,Cinderace,Pokémon,136,71,291,9270
2026-07-22,1030,Staryu,Pokémon,120,65,362,9270
2026-07-22,1031,Mega Starmie ex,Pokémon,120,65,360,9270
2026-07-22,1145,Mega Signal,Trainer,132,69,390,9270
2026-07-22,1189,Salvatore,Trainer,119,61,127,9270
2026-07-22,1224,Cheren,Trainer,118,63,125,9270
2026-07-22,1262,Surfing Beach,Trainer,118,63,472,9270
2026-07-22,1213,Judge,Trainer,306,149,427,9270
2026-07-22,1194,Colress’s Tenacity,Trainer,34,11,48,9270
2026-07-22,1141,Premium Power Pro,Trainer,39,12,78,9270
2026-07-22,1249,Grand Tree,Trainer,32,11,32,9270
2026-07-22,122,Tatsugiri,Pokémon,32,5,32,9270
2026-07-22,689,Yveltal,Pokémon,56,28,56,9270
2026-07-22,42,Applin,Pokémon,48,25,79,9270
2026-07-22,89,Grookey,Pokémon,112,61,448,9270
2026-07-22,90,Thwackey,Pokémon,112,61,448,9270
2026-07-22,92,Applin,Pokémon,95,50,318,9270
2026-07-22,93,Dipplin,Pokémon,112,61,448,9270
2026-07-22,655,Celebi,Pokémon,31,14,124,9270
2026-07-22,1102,Dusk Ball,Trainer,61,27,117,9270
2026-07-22,1155,Survival Brace,Trainer,31,14,31,9270
2026-07-22,1245,Festival Grounds,Trainer,112,61,448,9270
2026-07-22,1186,Eri,Trainer,17,3,17,9270
2026-07-22,1208,Iris’s Fighting Spirit,Trainer,3,2,3,9270
2026-07-22,73,Rellor,Pokémon,17,11,17,9270
2026-07-22,74,Rabsca,Pokémon,17,11,17,9270
2026-07-22,100,Goldeen,Pokémon,17,11,34,9270
2026-07-22,149,Applin,Pokémon,17,11,51,9270
2026-07-22,240,Seaking,Pokémon,17,11,17,9270
2026-07-22,1092,Secret Box,Trainer,17,11,17,9270
2026-07-22,1191,Kieran,Trainer,17,11,17,9270
2026-07-22,1211,Black Belt’s Training,Trainer,17,11,17,9270
2026-07-22,8,Basic {M} Energy,Energy,18,8,215,9270
2026-07-22,57,Relicanth,Pokémon,18,8,35,9270
2026-07-22,169,Duraludon,Pokémon,18,8,72,9270
2026-07-22,190,Archaludon ex,Pokémon,18,8,72,9270
2026-07-22,1185,Explorer’s Guidance,Trainer,3,0,12,9270
2026-07-22,1244,Full Metal Lab,Trainer,18,8,38,9270
2026-07-22,1212,Cook,Trainer,15,3,45,9270
2026-07-22,827,Carvanha,Pokémon,8,2,32,9270
2026-07-22,828,Mega Sharpedo ex,Pokémon,8,2,32,9270
2026-07-22,833,Toxel,Pokémon,8,2,16,9270
2026-07-22,834,Toxtricity,Pokémon,8,2,16,9270
2026-07-22,829,Seviper,Pokémon,8,2,8,9270
2026-07-22,1246,Jamming Tower,Trainer,12,3,24,9270
2026-07-22,164,Comfey,Pokémon,2,1,8,9270
2026-07-22,817,Bramblin,Pokémon,2,1,4,9270
2026-07-22,818,Brambleghast,Pokémon,2,1,4,9270
2026-07-22,1247,Neutralization Zone,Trainer,10,4,10,9270
2026-07-22,1228,Acerola's Mischief,Trainer,2,1,4,9270
2026-07-22,972,Hitmontop,Pokémon,2,1,2,9270
2026-07-22,1192,Carmine,Trainer,30,14,114,9270
2026-07-22,1239,Naveen,Trainer,17,8,34,9270
2026-07-22,869,Stunfisk,Pokémon,75,41,75,9270
2026-07-22,4,Basic {L} Energy,Energy,75,41,225,9270
2026-07-22,675,Lunatone,Pokémon,13,5,26,9270
2026-07-22,676,Solrock,Pokémon,13,5,39,9270
2026-07-22,677,Riolu,Pokémon,13,5,52,9270
2026-07-22,678,Mega Lucario ex,Pokémon,13,5,51,9270
2026-07-22,293,N’s Zoroark ex,Pokémon,49,24,196,9270
2026-07-22,292,N’s Zorua,Pokémon,49,24,196,9270
2026-07-22,303,N’s Reshiram,Pokémon,49,24,98,9270
2026-07-22,906,N's Zekrom,Pokémon,49,24,49,9270
2026-07-22,141,Pecharunt ex,Pokémon,45,21,45,9270
2026-07-22,1113,N’s PP Up,Trainer,49,24,196,9270
2026-07-22,257,N’s Darumaka,Pokémon,45,21,45,9270
2026-07-22,1205,Cyrano,Trainer,49,24,103,9270
2026-07-22,1253,N’s Castle,Trainer,49,24,102,9270
2026-07-22,258,N’s Darmanitan,Pokémon,45,21,45,9270
2026-07-22,317,Eevee,Pokémon,2,1,8,9270
2026-07-22,330,Sylveon,Pokémon,2,1,8,9270
2026-07-22,1136,Antique Cover Fossil,Trainer,2,1,8,9270
2026-07-22,318,Ho-Oh,Pokémon,2,1,8,9270
2026-07-22,239,Flareon ex,Pokémon,2,1,2,9270
2026-07-22,16,Prism Energy,Energy,7,5,22,9270
2026-07-22,1236,Urbain,Trainer,1,1,4,9270
2026-07-22,247,Swirlix,Pokémon,64,36,256,9270
2026-07-22,184,Latias ex,Pokémon,7,5,7,9270
2026-07-22,1260,Risky Ruins,Trainer,12,5,14,9270
2026-07-22,1167,Deluxe Bomb,Trainer,2,2,2,9270
2026-07-22,17,Ignition Energy,Energy,2,2,8,9270
2026-07-22,1176,Punk Helmet,Trainer,4,3,8,9270
2026-07-22,1188,Ciphermaniac’s Codebreaking,Trainer,4,3,4,9270
2026-07-22,1195,Janine’s Secret Art,Trainer,4,3,4,9270
2026-07-22,65,Dunsparce,Pokémon,11,7,22,9270
2026-07-22,306,Dudunsparce ex,Pokémon,4,1,4,9270
2026-07-22,464,Team Rocket's Sneasel,Pokémon,3,0,3,9270
2026-07-22,673,Makuhita,Pokémon,10,4,18,9270
2026-07-22,674,Hariyama,Pokémon,10,4,18,9270
2026-07-22,1146,Wondrous Patch,Trainer,1,0,1,9270
2026-07-22,1204,Lisia’s Appeal,Trainer,29,10,31,9270
2026-07-22,1242,Community Center,Trainer,27,10,27,9270
2026-07-22,1240,Rosa's Encouragement,Trainer,2,0,2,9270
2026-07-22,58,Great Tusk,Pokémon,2,0,8,9270
2026-07-22,607,Terrakion,Pokémon,2,0,2,9270
2026-07-22,745,Ralts,Pokémon,6,4,24,9270
2026-07-22,746,Kirlia,Pokémon,6,4,18,9270
2026-07-22,747,Mega Gardevoir ex,Pokémon,6,4,18,9270
2026-07-22,272,Lillie’s Clefairy ex,Pokémon,6,4,6,9270
2026-07-22,597,Frillish,Pokémon,6,4,6,9270
2026-07-22,183,Smoochum,Pokémon,6,4,6,9270
2026-07-22,1252,Gravity Mountain,Trainer,8,3,8,9270
2026-07-22,103,Snorunt,Pokémon,4,2,8,9270
2026-08-06,7,Basic {D} Energy,Energy,3901,1855,33971,9256
2026-08-06,104,Froslass,Pokémon,3237,1514,6433,9256
2026-08-06,112,Munkidori,Pokémon,3914,1864,14325,9256
2026-08-06,646,Marnie's Impidimp,Pokémon,3243,1517,12972,9256
2026-08-06,647,Marnie's Morgrem,Pokémon,3243,1517,9645,9256
2026-08-06,648,Marnie's Grimmsnarl ex,Pokémon,3243,1517,9729,9256
2026-08-06,860,Snorunt,Pokémon,3882,1885,7749,9256
2026-08-06,1079,Rare Candy,Trainer,4857,2332,14820,9256
2026-08-06,1080,Unfair Stamp,Trainer,4376,2109,4376,9256
2026-08-06,1086,Buddy-Buddy Poffin,Trainer,7846,3874,30520,9256
2026-08-06,1097,Night Stretcher,Trainer,6224,3046,14435,9256
2026-08-06,1122,Pokégear 3.0,Trainer,5892,2915,12382,9256
2026-08-06,1137,Tool Scrapper,Trainer,3503,1652,3503,9256
2026-08-06,1152,Poké Pad,Trainer,7662,3814,29788,9256
2026-08-06,1182,Boss’s Orders,Trainer,8869,4451,21169,9256
2026-08-06,1219,Team Rocket's Petrel,Trainer,3581,1678,14240,9256
2026-08-06,1227,Lillie's Determination,Trainer,7568,3777,30143,9256
2026-08-06,1231,Dawn,Trainer,5636,2728,10687,9256
2026-08-06,1259,Spikemuth Gym,Trainer,3243,1517,12967,9256
2026-08-06,1,Basic {G} Energy,Energy,2169,1084,18834,9256
2026-08-06,18,Grow Grass Energy,Energy,1621,812,5176,9256
2026-08-06,96,Teal Mask Ogerpon ex,Pokémon,1015,525,3972,9256
2026-08-06,1094,Bug Catching Set,Trainer,1247,633,4895,9256
2026-08-06,1118,Energy Retrieval,Trainer,667,342,1074,9256
2026-08-06,1119,Energy Search,Trainer,655,341,2019,9256
2026-08-06,1127,Tera Orb,Trainer,685,353,1865,9256
2026-08-06,1147,Jumbo Ice Cream,Trainer,1613,807,5323,9256
2026-08-06,1159,Hero’s Cape,Trainer,1833,934,1833,9256
2026-08-06,1201,Briar,Trainer,785,415,785,9256
2026-08-06,1213,Judge,Trainer,1517,799,4186,9256
2026-08-06,1221,N's Plan,Trainer,582,311,582,9256
2026-08-06,1223,Harlequin,Trainer,624,328,1011,9256
2026-08-06,1251,Lively Stadium,Trainer,639,336,1398,9256
2026-08-06,1120,Crushing Hammer,Trainer,1035,553,4082,9256
2026-08-06,305,Dunsparce,Pokémon,2707,1410,9171,9256
2026-08-06,66,Dudunsparce,Pokémon,2782,1444,7163,9256
2026-08-06,848,Buneary,Pokémon,1190,644,3209,9256
2026-08-06,849,Mega Lopunny ex,Pokémon,1190,644,2793,9256
2026-08-06,184,Latias ex,Pokémon,262,141,434,9256
2026-08-06,272,Lillie’s Clefairy ex,Pokémon,195,103,277,9256
2026-08-06,174,Fan Rotom,Pokémon,1109,608,1109,9256
2026-08-06,1229,Wally's Compassion,Trainer,1400,766,5199,9256
2026-08-06,1225,Hilda,Trainer,3889,2000,13690,9256
2026-08-06,1121,Ultra Ball,Trainer,2650,1425,9737,9256
2026-08-06,1197,Xerosic’s Machinations,Trainer,3199,1607,7979,9256
2026-08-06,1087,Hand Trimmer,Trainer,1090,567,2558,9256
2026-08-06,1174,Air Balloon,Trainer,1201,656,3897,9256
2026-08-06,1264,Battle Cage,Trainer,1759,910,4609,9256
2026-08-06,11,Mist Energy,Energy,1985,1041,7940,9256
2026-08-06,19,Telepath Psychic Energy,Energy,1727,873,6839,9256
2026-08-06,13,Enriching Energy,Energy,2677,1389,2677,9256
2026-08-06,14,Spiky Energy,Energy,1271,638,4554,9256
2026-08-06,344,Dwebble,Pokémon,921,450,3479,9256
2026-08-06,345,Crustle,Pokémon,921,450,3184,9256
2026-08-06,756,Mega Kangaskhan ex,Pokémon,1090,545,3521,9256
2026-08-06,1123,Switch,Trainer,1174,598,3020,9256
2026-08-06,5,Basic {P} Energy,Energy,2333,1198,6060,9256
2026-08-06,140,Fezandipiti ex,Pokémon,2659,1381,2661,9256
2026-08-06,343,Shaymin,Pokémon,1572,796,1572,9256
2026-08-06,741,Abra,Pokémon,1564,788,6256,9256
2026-08-06,742,Kadabra,Pokémon,1564,788,6256,9256
2026-08-06,743,Alakazam,Pokémon,1564,788,6194,9256
2026-08-06,1081,Enhanced Hammer,Trainer,1562,786,6134,9256
2026-08-06,1129,Sacred Ash,Trainer,1776,897,1778,9256
2026-08-06,1184,Lana’s Aid,Trainer,1856,958,1908,9256
2026-08-06,1266,Nighttime Mine,Trainer,1294,653,2634,9256
2026-08-06,20,Rock Fighting Energy,Energy,448,229,1225,9256
2026-08-06,117,Cornerstone Mask Ogerpon ex,Pokémon,514,257,604,9256
2026-08-06,1212,Cook,Trainer,97,50,100,9256
2026-08-06,1257,Team Rocket's Factory,Trainer,334,160,393,9256
2026-08-06,1186,Eri,Trainer,71,20,104,9256
2026-08-06,1242,Community Center,Trainer,54,18,54,9256
2026-08-06,6,Basic {F} Energy,Energy,529,286,4121,9256
2026-08-06,673,Makuhita,Pokémon,192,121,384,9256
2026-08-06,674,Hariyama,Pokémon,192,121,384,9256
2026-08-06,675,Lunatone,Pokémon,277,162,554,9256
2026-08-06,676,Solrock,Pokémon,277,162,824,9256
2026-08-06,677,Riolu,Pokémon,214,130,664,9256
2026-08-06,678,Mega Lucario ex,Pokémon,214,130,850,9256
2026-08-06,1141,Premium Power Pro,Trainer,219,133,866,9256
2026-08-06,1142,Fighting Gong,Trainer,395,218,1580,9256
2026-08-06,2,Basic {R} Energy,Energy,551,291,1962,9256
2026-08-06,119,Dreepy,Pokémon,551,291,2204,9256
2026-08-06,120,Drakloak,Pokémon,551,291,2204,9256
2026-08-06,121,Dragapult ex,Pokémon,551,291,1627,9256
2026-08-06,235,Budew,Pokémon,617,316,1005,9256
2026-08-06,1071,Meowth ex,Pokémon,910,492,1378,9256
2026-08-06,1198,Crispin,Trainer,685,359,2157,9256
2026-08-06,1246,Jamming Tower,Trainer,438,232,769,9256
2026-08-06,3,Basic {W} Energy,Energy,831,462,2393,9256
2026-08-06,861,Mega Froslass ex,Pokémon,645,371,1315,9256
2026-08-06,163,Slowking,Pokémon,78,45,303,9256
2026-08-06,162,Slowpoke,Pokémon,78,45,312,9256
2026-08-06,144,Kyurem,Pokémon,78,45,156,9256
2026-08-06,183,Smoochum,Pokémon,78,45,147,9256
2026-08-06,224,Annihilape,Pokémon,78,45,87,9256
2026-08-06,115,Conkeldurr,Pokémon,78,45,78,9256
2026-08-06,1248,Academy at Night,Trainer,78,45,312,9256
2026-08-06,1188,Ciphermaniac’s Codebreaking,Trainer,203,118,428,9256
2026-08-06,1194,Colress’s Tenacity,Trainer,327,163,586,9256
2026-08-06,1146,Wondrous Patch,Trainer,122,59,278,9256
2026-08-06,1088,Prime Catcher,Trainer,158,89,158,9256
2026-08-06,402,Smoliv,Pokémon,43,18,86,9256
2026-08-06,403,Dolliv,Pokémon,43,18,86,9256
2026-08-06,404,Arboliva ex,Pokémon,43,18,86,9256
2026-08-06,708,Chikorita,Pokémon,86,32,215,9256
2026-08-06,709,Bayleef,Pokémon,231,118,357,9256
2026-08-06,710,Meganium,Pokémon,231,118,462,9256
2026-08-06,1116,Energy Switch,Trainer,157,83,451,9256
2026-08-06,1261,Forest of Vitality,Trainer,374,189,1201,9256
2026-08-06,63,Raging Bolt ex,Pokémon,89,51,175,9256
2026-08-06,108,Wellspring Mask Ogerpon ex,Pokémon,89,51,92,9256
2026-08-06,978,Passimian,Pokémon,86,50,86,9256
2026-08-06,1205,Cyrano,Trainer,86,50,170,9256
2026-08-06,1098,Glass Trumpet,Trainer,86,50,172,9256
2026-08-06,1250,Area Zero Underdepths,Trainer,126,72,400,9256
2026-08-06,4,Basic {L} Energy,Energy,89,51,184,9256
2026-08-06,1156,Lucky Helmet,Trainer,17,9,17,9256
2026-08-06,1247,Neutralization Zone,Trainer,51,24,51,9256
2026-08-06,12,Legacy Energy,Energy,89,42,89,9256
2026-08-06,16,Prism Energy,Energy,189,85,608,9256
2026-08-06,116,Okidogi,Pokémon,72,37,261,9256
2026-08-06,1051,Binacle,Pokémon,63,32,126,9256
2026-08-06,1052,Barbaracle,Pokémon,63,32,126,9256
2026-08-06,1187,Morty’s Conviction,Trainer,170,89,311,9256
2026-08-06,1238,Tarragon,Trainer,63,32,126,9256
2026-08-06,1256,Team Rocket's Watchtower,Trainer,244,133,525,9256
2026-08-06,341,Cynthia's Roselia,Pokémon,118,56,467,9256
2026-08-06,342,Cynthia's Roserade,Pokémon,118,56,354,9256
2026-08-06,379,Cynthia's Gible,Pokémon,118,56,472,9256
2026-08-06,380,Cynthia's Gabite,Pokémon,118,56,472,9256
2026-08-06,381,Cynthia's Garchomp ex,Pokémon,118,56,354,9256
2026-08-06,387,Cynthia's Spiritomb,Pokémon,118,56,236,9256
2026-08-06,1173,Cynthia's Power Weight,Trainer,118,56,354,9256
2026-08-06,1203,Surfer,Trainer,115,58,115,9256
2026-08-06,917,Chikorita,Pokémon,145,86,290,9256
2026-08-06,918,Bayleef,Pokémon,105,65,105,9256
2026-08-06,149,Applin,Pokémon,177,110,393,9256
2026-08-06,346,Applin,Pokémon,105,65,105,9256
2026-08-06,93,Dipplin,Pokémon,376,207,1214,9256
2026-08-06,150,Hydrapple ex,Pokémon,145,86,290,9256
2026-08-06,655,Celebi,Pokémon,122,73,122,9256
2026-08-06,920,Tapu Bulu,Pokémon,185,102,207,9256
2026-08-06,89,Grookey,Pokémon,231,121,924,9256
2026-08-06,90,Thwackey,Pokémon,231,121,900,9256
2026-08-06,92,Applin,Pokémon,199,97,716,9256
2026-08-06,1175,Brave Bangle,Trainer,301,159,699,9256
2026-08-06,1245,Festival Grounds,Trainer,243,123,936,9256
2026-08-06,1161,Handheld Fan,Trainer,501,236,901,9256
2026-08-06,1260,Risky Ruins,Trainer,83,37,112,9256
2026-08-06,414,Team Rocket's Articuno,Pokémon,244,104,453,9256
2026-08-06,1210,Brock’s Scouting,Trainer,63,31,216,9256
2026-08-06,1236,Urbain,Trainer,45,17,145,9256
2026-08-06,24,Team Rocket's Kangaskhan ex,Pokémon,58,27,58,9256
2026-08-06,65,Dunsparce,Pokémon,80,35,126,9256
2026-08-06,306,Dudunsparce ex,Pokémon,58,29,58,9256
2026-08-06,666,Cinderace,Pokémon,32,16,78,9256
2026-08-06,1030,Staryu,Pokémon,26,12,79,9256
2026-08-06,1031,Mega Starmie ex,Pokémon,26,12,78,9256
2026-08-06,1145,Mega Signal,Trainer,70,26,167,9256
2026-08-06,1262,Surfing Beach,Trainer,25,12,74,9256
2026-08-06,15,Team Rocket's Energy,Energy,89,37,356,9256
2026-08-06,400,Team Rocket's Tarountula,Pokémon,88,37,352,9256
2026-08-06,401,Team Rocket's Spidops,Pokémon,88,37,352,9256
2026-08-06,431,Team Rocket's Mewtwo ex,Pokémon,88,37,176,9256
2026-08-06,432,Team Rocket's Wobbuffet,Pokémon,21,10,21,9256
2026-08-06,463,Team Rocket's Murkrow,Pokémon,22,10,46,9256
2026-08-06,1134,Team Rocket's Transceiver,Trainer,92,38,362,9256
2026-08-06,1216,Team Rocket's Ariana,Trainer,89,37,353,9256
2026-08-06,1217,Team Rocket's Archer,Trainer,39,16,44,9256
2026-08-06,1218,Team Rocket's Giovanni,Trainer,89,37,217,9256
2026-08-06,1220,Team Rocket's Proton,Trainer,89,37,322,9256
2026-08-06,1153,Lumiose Galette,Trainer,12,2,12,9256
2026-08-06,1190,Bianca’s Devotion,Trainer,12,2,12,9256
2026-08-06,1204,Lisia’s Appeal,Trainer,25,5,25,9256
2026-08-06,650,Bulbasaur,Pokémon,50,16,114,9256
2026-08-06,651,Ivysaur,Pokémon,50,16,107,9256
2026-08-06,652,Mega Venusaur ex,Pokémon,50,16,100,9256
2026-08-06,891,Team Rocket's Honchkrow,Pokémon,1,0,3,9256
2026-08-06,473,Team Rocket's Porygon,Pokémon,1,0,2,9256
2026-08-06,474,Team Rocket's Porygon2,Pokémon,1,0,2,9256
2026-08-06,475,Team Rocket's Porygon-Z,Pokémon,1,0,1,9256
2026-08-06,1077,Roto-Stick,Trainer,1,0,4,9256
2026-08-06,17,Ignition Energy,Energy,5,2,20,9256
2026-08-06,1240,Rosa's Encouragement,Trainer,7,3,7,9256
2026-08-06,434,Team Rocket's Mimikyu,Pokémon,67,27,197,9256
2026-08-06,169,Duraludon,Pokémon,7,4,28,9256
2026-08-06,190,Archaludon ex,Pokémon,7,4,28,9256
2026-08-06,1244,Full Metal Lab,Trainer,7,4,24,9256
2026-08-06,1185,Explorer’s Guidance,Trainer,7,4,28,9256
2026-08-06,8,Basic {M} Energy,Energy,7,4,80,9256
2026-08-06,164,Comfey,Pokémon,8,2,32,9256
2026-08-06,97,Litwick,Pokémon,7,2,28,9256
2026-08-06,494,Lampent,Pokémon,7,2,14,9256
2026-08-06,98,Chandelure,Pokémon,7,2,28,9256
2026-08-06,1124,Pokémon Catcher,Trainer,2,1,6,9256
2026-08-06,1102,Dusk Ball,Trainer,15,5,55,9256
2026-08-06,1192,Carmine,Trainer,15,3,40,9256
2026-08-06,1252,Gravity Mountain,Trainer,18,6,27,9256
2026-08-06,1211,Black Belt’s Training,Trainer,98,58,119,9256
2026-08-06,1191,Kieran,Trainer,67,45,67,9256
2026-08-06,131,Duskull,Pokémon,4,2,8,9256
2026-08-06,132,Dusclops,Pokémon,4,2,5,9256
2026-08-06,133,Dusknoir,Pokémon,4,2,5,9256
2026-08-06,1167,Deluxe Bomb,Trainer,1,0,1,9256
2026-08-06,1096,Poké Vital A,Trainer,37,23,37,9256
2026-08-06,1189,Salvatore,Trainer,7,3,14,9256
2026-08-06,1224,Cheren,Trainer,5,3,10,9256
2026-08-06,1112,Super Potion,Trainer,28,17,33,9256
2026-08-06,1092,Secret Box,Trainer,14,8,14,9256
2026-08-06,73,Rellor,Pokémon,5,0,5,9256
2026-08-06,74,Rabsca,Pokémon,5,0,5,9256
2026-08-06,31,Chi-Yu,Pokémon,77,49,80,9256
2026-08-06,57,Relicanth,Pokémon,6,3,6,9256
2026-08-06,1177,Sacred Charm,Trainer,21,13,21,9256
2026-08-06,9,Boomerang Energy,Energy,9,8,9,9256
2026-08-06,1176,Punk Helmet,Trainer,1,0,2,9256
2026-08-06,791,Moltres,Pokémon,7,2,7,9256
2026-08-06,75,Iron Leaves ex,Pokémon,5,1,5,9256
